日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20210730,9060,日本ロジテム,JASDAQ(スタンダード・内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210730,9062,日本通運,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210730,9063,岡山県貨物運送,市場第二部（内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210730,9064,ヤマトホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210730,9065,山九,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210730,9066,日新,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9067,丸運,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9068,丸全昭和運輸,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9069,センコーグループホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,6,TOPIX Small 1
20210730,9070,トナミホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9072,ニッコンホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210730,9073,京極運輸商事,JASDAQ(スタンダード・内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210730,9074,日本石油輸送,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9075,福山通運,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,6,TOPIX Small 1
20210730,9076,セイノーホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210730,9078,エスライン,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9081,神奈川中央交通,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9082,大和自動車交通,市場第二部（内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210730,9083,神姫バス,市場第二部（内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210730,9086,日立物流,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,6,TOPIX Small 1
20210730,9087,タカセ,JASDAQ(スタンダード・内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210730,9090,丸和運輸機関,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,6,TOPIX Small 1
20210730,9099,Ｃ＆Ｆロジホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9101,日本郵船,市場第一部（内国株）,5100,海運業,12,運輸・物流 ,4,TOPIX Mid400
20210730,9104,商船三井,市場第一部（内国株）,5100,海運業,12,運輸・物流 ,4,TOPIX Mid400
20210730,9107,川崎汽船,市場第一部（内国株）,5100,海運業,12,運輸・物流 ,6,TOPIX Small 1
20210730,9110,ＮＳユナイテッド海運,市場第一部（内国株）,5100,海運業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9115,明治海運,市場第一部（内国株）,5100,海運業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9119,飯野海運,市場第一部（内国株）,5100,海運業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9127,玉井商船,市場第二部（内国株）,5100,海運業,12,運輸・物流 ,-,-
20210730,9130,共栄タンカー,市場第一部（内国株）,5100,海運業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9142,九州旅客鉄道,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210730,9143,ＳＧホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210730,9145,ビーイングホールディングス,市場第二部（内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210730,9171,栗林商船,市場第二部（内国株）,5100,海運業,12,運輸・物流 ,-,-
20210730,9173,東海汽船,市場第二部（内国株）,5100,海運業,12,運輸・物流 ,-,-
20210730,9176,佐渡汽船,JASDAQ(スタンダード・内国株）,5100,海運業,12,運輸・物流 ,-,-
20210730,9179,川崎近海汽船,市場第二部（内国株）,5100,海運業,12,運輸・物流 ,-,-
20210730,9193,東京汽船,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210730,9201,日本航空,市場第一部（内国株）,5150,空運業,12,運輸・物流 ,4,TOPIX Mid400
20210730,9202,ＡＮＡホールディングス,市場第一部（内国株）,5150,空運業,12,運輸・物流 ,2,TOPIX Large70
20210730,9206,スターフライヤー,市場第二部（内国株）,5150,空運業,12,運輸・物流 ,-,-
20210730,9232,パスコ,市場第一部（内国株）,5150,空運業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9233,アジア航測,市場第二部（内国株）,5150,空運業,12,運輸・物流 ,-,-
20210730,9240,デリバリーコンサルティング,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210730,9260,西本Ｗｉｓｍｅｔｔａｃホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20210730,9261,クボデラ,PRO Market,6050,卸売業,13,商社・卸売 ,-,-
20210730,9262,シルバーライフ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20210730,9263,ビジョナリーホールディングス,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20210730,9264,ポエック,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20210730,9265,ヤマシタヘルスケアホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20210730,9266,一家ダイニングプロジェクト,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20210730,9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20210730,9268,オプティマスグループ,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20210730,9270,バリュエンスホールディングス,マザーズ（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20210730,9271,和心,マザーズ（内国株）,6100,小売業,14,小売 ,-,-
20210730,9272,ブティックス,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210730,9273,コーア商事ホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20210730,9274,国際紙パルプ商事,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20210730,9275,ナルミヤ・インターナショナル,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20210730,9276,アザース,PRO Market,6100,小売業,14,小売 ,-,-
20210730,9278,ブックオフグループホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20210730,9279,ギフト,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20210730,9281,タカラレーベン・インフラ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210730,9282,いちごグリーンインフラ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210730,9283,日本再生可能エネルギーインフラ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210730,9284,カナディアン・ソーラー・インフラ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210730,9285,東京インフラ・エネルギー投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210730,9286,エネクス・インフラ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210730,9287,ジャパン・インフラファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210730,9301,三菱倉庫,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,4,TOPIX Mid400
20210730,9302,三井倉庫ホールディングス,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,6,TOPIX Small 1
20210730,9303,住友倉庫,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,6,TOPIX Small 1
20210730,9304,澁澤倉庫,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9305,ヤマタネ,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20210730,9306,東陽倉庫,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9307,杉村倉庫,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210730,9308,乾汽船,市場第一部（内国株）,5100,海運業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9310,日本トランスシティ,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9311,アサガミ,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210730,9312,ケイヒン,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9313,丸八倉庫,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210730,9318,アジア開発キャピタル,市場第二部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20210730,9319,中央倉庫,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9322,川西倉庫,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9324,安田倉庫,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9325,ファイズホールディングス,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9326,関通,マザーズ（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210730,9327,イー・ロジット,JASDAQ(スタンダード・内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210730,9351,東洋埠頭,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9353,櫻島埠頭,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210730,9355,リンコーコーポレーション,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210730,9358,宇徳,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9360,鈴与シンワート,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,9361,伏木海陸運送,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210730,9362,兵機海運,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210730,9363,大運,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210730,9364,上組,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,4,TOPIX Mid400
20210730,9365,トレーディア,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210730,9366,サンリツ,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9367,大東港運,JASDAQ(スタンダード・内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210730,9368,キムラユニティー,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9369,キユーソー流通システム,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9375,近鉄エクスプレス,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,6,TOPIX Small 1
20210730,9376,ユーラシア旅行社,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210730,9377,エージーピー,JASDAQ(スタンダード・内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210730,9380,東海運,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9381,エーアイテイー,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9384,内外トランスライン,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9385,ショーエイコーポレーション,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210730,9386,日本コンセプト,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210730,9388,パパネッツ,PRO Market,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210730,9399,ビート・ホールディングス・リミテッド,市場第二部（外国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,9401,ＴＢＳホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210730,9404,日本テレビホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210730,9405,朝日放送グループホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210730,9408,新潟放送,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,9409,テレビ朝日ホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210730,9412,スカパーＪＳＡＴホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210730,9413,テレビ東京ホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
